_id,humedad,norhum,nortemp,salidae,salidar,salidav,temperatura
63085610452f3f1962a82293,70.5,0,-1,-1,1,0,33.53
63085611452f3f1962a82295,70.5,0,-1,-1,1,0,33.53
63085613452f3f1962a82297,70.5,0,-1,-1,1,0,33.57
63085614452f3f1962a82299,71,0,-1,-1,1,0,33.55
63085616452f3f1962a8229b,71,0,-1,-1,1,0,33.55
63085618452f3f1962a8229d,70.5,0,-1,-1,1,0,33.55
63085619452f3f1962a8229f,70.5,0,-1,-1,1,0,33.61
6308561b452f3f1962a822a1,70.5,0,-1,-1,1,0,33.63
6308561c452f3f1962a822a3,70.5,0,-1,-1,1,0,33.59
6308561e452f3f1962a822a5,70.5,0,-1,-1,1,0,33.59
6308561f452f3f1962a822a7,70.5,0,-1,-1,1,0,33.59
63085620452f3f1962a822a9,70.5,0,-1,-1,1,0,33.59
63085622452f3f1962a822ab,70.5,0,-1,-1,1,0,33.61
63085624452f3f1962a822ad,71,0,-1,-1,1,0,33.69
63085625452f3f1962a822af,71,0,-1,-1,1,0,33.69
63085627452f3f1962a822b1,71,0,-1,-1,1,0,33.69
63085628452f3f1962a822b3,71,0,-1,-1,1,0,33.69
6308562a452f3f1962a822b5,70.5,0,-1,-1,1,0,33.69
6308562b452f3f1962a822b7,70.5,0,-1,-1,1,0,33.73
6308562d452f3f1962a822b9,70,0,-1,-1,1,0,33.71
6308562e452f3f1962a822bb,70,0,-1,-1,1,0,33.73
63085630452f3f1962a822bd,70,0,-1,-1,1,0,33.75
63085631452f3f1962a822bf,70,0,-1,-1,1,0,33.79
63085633452f3f1962a822c1,70,0,-1,-1,1,0,33.77
63085634452f3f1962a822c3,70,0,-1,-1,1,0,33.79
63085636452f3f1962a822c5,70,0,-1,-1,1,0,33.83
63085637452f3f1962a822c7,70,0,-1,-1,1,0,33.81
63085639452f3f1962a822c9,70,0,-1,-1,1,0,33.83
6308563a452f3f1962a822cb,70,0,-1,-1,1,0,33.83
6308563c452f3f1962a822cd,70,0,-1,-1,1,0,33.87
6308563d452f3f1962a822cf,70,0,-1,-1,1,0,33.87
6308563f452f3f1962a822d1,70,0,-1,-1,1,0,33.87
63085640452f3f1962a822d3,70,0,-1,-1,1,0,33.87
63085642452f3f1962a822d5,70.5,0,-1,-1,1,0,33.93
63085643452f3f1962a822d7,70.5,0,-1,-1,1,0,33.91
63085645452f3f1962a822d9,69,0,-1,-1,1,0,33.97
63085646452f3f1962a822db,69,0,-1,-1,1,0,33.95
63085648452f3f1962a822dd,69,0,-1,-1,1,0,33.97
63085649452f3f1962a822df,69,0,-1,-1,1,0,33.97
6308564b452f3f1962a822e1,69,0,-1,-1,1,0,33.97
6308564c452f3f1962a822e3,69,0,0,-1,-1,-1,34.01
6308564e452f3f1962a822e5,69,0,0,-1,-1,-1,34.07
6308564f452f3f1962a822e7,69,0,0,-1,-1,-1,34.03
63085651452f3f1962a822e9,69,0,0,-1,-1,-1,34.05
63085652452f3f1962a822eb,69,0,0,-1,-1,-1,34.13
63085654452f3f1962a822ed,69,0,0,-1,-1,-1,34.13
63085655452f3f1962a822ef,69,0,0,-1,-1,-1,34.15
63085657452f3f1962a822f1,69,0,0,-1,-1,-1,34.09
63085658452f3f1962a822f3,69,0,0,-1,-1,-1,34.13
6308565a452f3f1962a822f5,68.5,0,0,-1,-1,-1,34.15
6308565b452f3f1962a822f7,68.5,0,0,-1,-1,-1,34.15
6308565d452f3f1962a822f9,68.5,0,0,-1,-1,-1,34.15
6308565e452f3f1962a822fb,68.5,0,0,-1,-1,-1,34.19
63085660452f3f1962a822fd,68.5,0,0,-1,-1,-1,34.21
63085661452f3f1962a822ff,68.5,0,0,-1,-1,-1,34.25
63085663452f3f1962a82301,68.5,0,0,-1,-1,-1,34.25
63085664452f3f1962a82303,68.5,0,0,-1,-1,-1,34.23
63085666452f3f1962a82305,68.5,0,0,-1,-1,-1,34.25
63085667452f3f1962a82307,68.5,0,0,-1,-1,-1,34.29
63085669452f3f1962a82309,69,0,0,-1,-1,-1,34.27
6308566b452f3f1962a8230b,69,0,0,-1,-1,-1,34.27
6308566c452f3f1962a8230d,68.5,0,0,-1,-1,-1,34.27
6308566d452f3f1962a8230f,68.5,0,0,-1,-1,-1,34.31
6308566f452f3f1962a82311,69,0,0,-1,-1,-1,34.37
63085671452f3f1962a82313,69,0,0,-1,-1,-1,34.37
63085672452f3f1962a82315,68,0,0,-1,-1,-1,34.31
63085673452f3f1962a82317,68,0,0,-1,-1,-1,34.37
63085675452f3f1962a82319,68,0,0,-1,-1,-1,34.41
63085676452f3f1962a8231b,68,0,0,-1,-1,-1,34.41
63085678452f3f1962a8231d,68,0,0,-1,-1,-1,34.47
63085679452f3f1962a8231f,68,0,0,-1,-1,-1,34.43
6308567b452f3f1962a82321,67.5,0,0,-1,-1,-1,34.45
6308567c452f3f1962a82323,67.5,0,0,-1,-1,-1,34.45
6308567e452f3f1962a82325,67.5,0,0,-1,-1,-1,34.45
63085680452f3f1962a82327,67.5,0,0,-1,-1,-1,34.51
63085681452f3f1962a82329,67.5,0,0,-1,-1,-1,34.51
63085682452f3f1962a8232b,67.5,0,0,-1,-1,-1,34.51
63085684452f3f1962a8232d,67.5,0,0,-1,-1,-1,34.53
63085686452f3f1962a8232f,67.5,0,0,-1,-1,-1,34.53
63085687452f3f1962a82331,67.5,0,0,-1,-1,-1,34.51
63085689452f3f1962a82333,67.5,0,0,-1,-1,-1,34.59
6308568a452f3f1962a82335,67,0,0,-1,-1,-1,34.53
6308568c452f3f1962a82337,67,0,0,-1,-1,-1,34.59
6308568d452f3f1962a82339,67.5,0,0,-1,-1,-1,34.59
6308568f452f3f1962a8233b,67.5,0,0,-1,-1,-1,34.61
63085690452f3f1962a8233d,67.5,0,0,-1,-1,-1,34.65
63085692452f3f1962a8233f,67.5,0,0,-1,-1,-1,34.63
63085693452f3f1962a82341,68,0,0,-1,-1,-1,34.63
63085695452f3f1962a82343,68,0,0,-1,-1,-1,34.67
63085696452f3f1962a82345,67.5,0,0,-1,-1,-1,34.69
63085697452f3f1962a82347,67.5,0,0,-1,-1,-1,34.69
63085699452f3f1962a82349,67,0,0,-1,-1,-1,34.69
6308569b452f3f1962a8234b,67,0,0,-1,-1,-1,34.73
6308569c452f3f1962a8234d,67.5,0,0,-1,-1,-1,34.73
6308569e452f3f1962a8234f,67.5,0,0,-1,-1,-1,34.71
6308569f452f3f1962a82351,67.5,0,0,-1,-1,-1,34.73
630856a1452f3f1962a82353,67.5,0,0,-1,-1,-1,34.75
630856a2452f3f1962a82355,67.5,0,0,-1,-1,-1,34.75
630856a4452f3f1962a82357,67.5,0,0,-1,-1,-1,34.73
630856a5452f3f1962a82359,67.5,0,0,-1,-1,-1,34.83
630856a7452f3f1962a8235b,67.5,0,0,-1,-1,-1,34.81
630856a8452f3f1962a8235d,67,0,0,-1,-1,-1,34.83
630856aa452f3f1962a8235f,67,0,0,-1,-1,-1,34.81
630856ab452f3f1962a82361,67,0,0,-1,-1,-1,34.87
630856ad452f3f1962a82363,67,0,0,-1,-1,-1,34.85
630856ae452f3f1962a82365,67,0,0,-1,-1,-1,34.85
630856b0452f3f1962a82367,67,0,0,-1,-1,-1,34.85
630856b1452f3f1962a82369,67,0,0,-1,-1,-1,34.87
630856b3452f3f1962a8236b,67,0,0,-1,-1,-1,34.91
630856b4452f3f1962a8236d,66.5,0,0,-1,-1,-1,34.85
630856b6452f3f1962a8236f,66.5,0,0,-1,-1,-1,34.93
630856b7452f3f1962a82371,66.5,0,0,-1,-1,-1,34.91
630856b9452f3f1962a82373,66.5,0,0,-1,-1,-1,34.95
630856ba452f3f1962a82375,66.5,0,0,-1,-1,-1,34.95
630856bc452f3f1962a82377,66.5,0,0,-1,-1,-1,34.97
630856bd452f3f1962a82379,66.5,0,0,-1,-1,-1,34.91
630856bf452f3f1962a8237b,66.5,0,0,-1,-1,-1,35.03
630856c0452f3f1962a8237d,67,0,0,-1,-1,-1,35.01
630856c2452f3f1962a8237f,67,0,0,-1,-1,-1,34.97
630856c3452f3f1962a82381,67,0,0,-1,-1,-1,35.01
630856c5452f3f1962a82383,67,0,0,-1,-1,-1,35.03
630856c6452f3f1962a82385,67.5,0,0,-1,-1,-1,35.05
630856c8452f3f1962a82387,67.5,0,0,-1,-1,-1,35.05
630856c9452f3f1962a82389,67,0,0,-1,-1,-1,35.05
630856cb452f3f1962a8238b,67,0,0,-1,-1,-1,35.09
630856cc452f3f1962a8238d,67,0,0,-1,-1,-1,35.07
630856ce452f3f1962a8238f,67,0,0,-1,-1,-1,35.09
630856cf452f3f1962a82391,67,0,0,-1,-1,-1,35.11
630856d1452f3f1962a82393,67,0,0,-1,-1,-1,35.11
630856d2452f3f1962a82395,67,0,0,-1,-1,-1,35.11
630856d4452f3f1962a82397,67,0,0,-1,-1,-1,35.17
630856d5452f3f1962a82399,67,0,0,-1,-1,-1,35.13
630856d7452f3f1962a8239b,67,0,0,-1,-1,-1,35.15
630856d8452f3f1962a8239d,66.5,0,0,-1,-1,-1,35.13
630856da452f3f1962a8239f,66.5,0,0,-1,-1,-1,35.15
630856dc452f3f1962a823a1,66.5,0,0,-1,-1,-1,35.19
630856dd452f3f1962a823a3,66.5,0,0,-1,-1,-1,35.17
630856de452f3f1962a823a5,66.5,0,0,-1,-1,-1,35.23
630856e0452f3f1962a823a7,66.5,0,0,-1,-1,-1,35.17
630856e1452f3f1962a823a9,66,0,0,-1,-1,-1,35.25
630856e3452f3f1962a823ab,66,0,0,-1,-1,-1,35.25
630856e5452f3f1962a823ad,66.5,0,0,-1,-1,-1,35.25
630856e6452f3f1962a823af,66.5,0,0,-1,-1,-1,35.25
630856e7452f3f1962a823b1,66.5,0,0,-1,-1,-1,35.29
630856e9452f3f1962a823b3,66.5,0,0,-1,-1,-1,35.27
630856eb452f3f1962a823b5,66,0,0,-1,-1,-1,35.31
630856ec452f3f1962a823b7,66,0,0,-1,-1,-1,35.31
630856ed452f3f1962a823b9,66.5,0,0,-1,-1,-1,35.29
630856ef452f3f1962a823bb,66.5,0,0,-1,-1,-1,35.33
630856f0452f3f1962a823bd,66,0,0,-1,-1,-1,35.29
630856f2452f3f1962a823bf,66,0,0,-1,-1,-1,35.31
630856f3452f3f1962a823c1,66,0,0,-1,-1,-1,35.35
630856f5452f3f1962a823c3,66,0,0,-1,-1,-1,35.33
630856f6452f3f1962a823c5,67,0,0,-1,-1,-1,35.31
630856f8452f3f1962a823c7,67,0,0,-1,-1,-1,35.39
630856fa452f3f1962a823c9,66,0,0,-1,-1,-1,35.35
630856fb452f3f1962a823cb,66,0,0,-1,-1,-1,35.39
630856fd452f3f1962a823cd,66,0,0,-1,-1,-1,35.39
630856fe452f3f1962a823cf,66,0,0,-1,-1,-1,35.39
63085700452f3f1962a823d1,65.5,0,0,-1,-1,-1,35.39
63085701452f3f1962a823d3,65.5,0,0,-1,-1,-1,35.37
63085703452f3f1962a823d5,66,0,0,-1,-1,-1,35.39
63085704452f3f1962a823d7,66,0,0,-1,-1,-1,35.41
63085705452f3f1962a823d9,66,0,0,-1,-1,-1,35.45
63085707452f3f1962a823db,66,0,0,-1,-1,-1,35.47
63085709452f3f1962a823dd,66,0,0,-1,-1,-1,35.45
6308570a452f3f1962a823df,66,0,0,-1,-1,-1,35.41
6308570c452f3f1962a823e1,66,0,0,-1,-1,-1,35.47
6308570d452f3f1962a823e3,66,0,0,-1,-1,-1,35.47
6308570f452f3f1962a823e5,66,0,0,-1,-1,-1,35.47
63085710452f3f1962a823e7,66,0,0,-1,-1,-1,35.51
63085712452f3f1962a823e9,66,0,0,-1,-1,-1,35.53
63085713452f3f1962a823eb,66,0,0,-1,-1,-1,35.53
63085715452f3f1962a823ed,66,0,0,-1,-1,-1,35.53
63085716452f3f1962a823ef,66,0,0,-1,-1,-1,35.57
63085718452f3f1962a823f1,66,0,0,-1,-1,-1,35.51
63085719452f3f1962a823f3,66,0,0,-1,-1,-1,35.55
6308571b452f3f1962a823f5,66,0,0,-1,-1,-1,35.57
6308571c452f3f1962a823f7,66,0,0,-1,-1,-1,35.55
6308571e452f3f1962a823f9,65.5,0,0,-1,-1,-1,35.53
6308571f452f3f1962a823fb,65.5,0,0,-1,-1,-1,35.57
63085721452f3f1962a823fd,65.5,0,0,-1,-1,-1,35.61
63085722452f3f1962a823ff,65.5,0,0,-1,-1,-1,35.59
63085724452f3f1962a82401,65.5,0,0,-1,-1,-1,35.59
63085725452f3f1962a82403,65.5,0,0,-1,-1,-1,35.59
63085727452f3f1962a82405,65.5,0,0,-1,-1,-1,35.61
63085728452f3f1962a82407,65.5,0,0,-1,-1,-1,35.61
6308572a452f3f1962a82409,65.5,0,0,-1,-1,-1,35.65
6308572b452f3f1962a8240b,65.5,0,0,-1,-1,-1,35.65
6308572d452f3f1962a8240d,65.5,0,0,-1,-1,-1,35.65
6308572e452f3f1962a8240f,65.5,0,0,-1,-1,-1,35.65
63085730452f3f1962a82411,66,0,0,-1,-1,-1,35.65
63085731452f3f1962a82413,66,0,0,-1,-1,-1,35.65
63085733452f3f1962a82415,66,0,0,-1,-1,-1,35.65
63085734452f3f1962a82417,66,0,0,-1,-1,-1,35.65
63085736452f3f1962a82419,66,0,0,-1,-1,-1,35.69
63085737452f3f1962a8241b,66,0,0,-1,-1,-1,35.71
63085739452f3f1962a8241d,66.5,0,0,-1,-1,-1,35.69
6308573a452f3f1962a8241f,66.5,0,0,-1,-1,-1,35.73
6308573c452f3f1962a82421,66,0,0,-1,-1,-1,35.69
6308573d452f3f1962a82423,66,0,0,-1,-1,-1,35.67
6308573f452f3f1962a82425,66,0,0,-1,-1,-1,35.71
63085741452f3f1962a82427,66,0,0,-1,-1,-1,35.71
63085742452f3f1962a82429,66,0,0,-1,-1,-1,35.75
63085744452f3f1962a8242b,66,0,0,-1,-1,-1,35.71
63085745452f3f1962a8242d,66,0,0,-1,-1,-1,35.73
63085746452f3f1962a8242f,66,0,0,-1,-1,-1,35.71
63085748452f3f1962a82431,66,0,0,-1,-1,-1,35.73
63085749452f3f1962a82433,66,0,0,-1,-1,-1,35.71
6308574b452f3f1962a82435,65.5,0,0,-1,-1,-1,35.77
6308574c452f3f1962a82437,65.5,0,0,-1,-1,-1,35.79
6308574e452f3f1962a82439,65.5,0,0,-1,-1,-1,35.75
6308574f452f3f1962a8243b,65.5,0,0,-1,-1,-1,35.77
63085751452f3f1962a8243d,66,0,0,-1,-1,-1,35.79
63085752452f3f1962a8243f,66,0,0,-1,-1,-1,35.77
63085754452f3f1962a82441,66,0,0,-1,-1,-1,35.75
63085755452f3f1962a82443,66,0,0,-1,-1,-1,35.83
63085757452f3f1962a82445,65.5,0,0,-1,-1,-1,35.79
63085758452f3f1962a82447,65.5,0,0,-1,-1,-1,35.77
6308575a452f3f1962a82449,65,0,0,-1,-1,-1,35.83
6308575c452f3f1962a8244b,65,0,0,-1,-1,-1,35.79
6308575d452f3f1962a8244d,65.5,0,0,-1,-1,-1,35.81
6308575e452f3f1962a8244f,65.5,0,0,-1,-1,-1,35.79
63085760452f3f1962a82451,66.5,0,0,-1,-1,-1,35.81
63085761452f3f1962a82453,66.5,0,0,-1,-1,-1,35.81
63085763452f3f1962a82455,65.5,0,0,-1,-1,-1,35.89
63085764452f3f1962a82457,65.5,0,0,-1,-1,-1,35.83
63085766452f3f1962a82459,66,0,0,-1,-1,-1,35.87
63085768452f3f1962a8245b,66,0,0,-1,-1,-1,35.89
63085769452f3f1962a8245d,65.5,0,0,-1,-1,-1,35.87
6308576a452f3f1962a8245f,65.5,0,0,-1,-1,-1,35.89
6308576c452f3f1962a82461,65.5,0,0,-1,-1,-1,35.89
6308576e452f3f1962a82463,65.5,0,0,-1,-1,-1,35.87
6308576f452f3f1962a82465,65.5,0,0,-1,-1,-1,35.93
63085771452f3f1962a82467,65.5,0,0,-1,-1,-1,35.91
63085772452f3f1962a82469,65.5,0,0,-1,-1,-1,35.93
63085774452f3f1962a8246b,65.5,0,0,-1,-1,-1,35.89
63085775452f3f1962a8246d,65.5,0,0,-1,-1,-1,35.93
63085777452f3f1962a8246f,65.5,0,0,-1,-1,-1,35.97
63085778452f3f1962a82471,65,0,0,-1,-1,-1,35.93
6308577a452f3f1962a82473,65,0,0,-1,-1,-1,35.91
6308577b452f3f1962a82475,65.5,0,0,-1,-1,-1,35.95
6308577c452f3f1962a82477,65.5,0,0,-1,-1,-1,35.95
6308577e452f3f1962a82479,65.5,0,0,-1,-1,-1,35.97
63085780452f3f1962a8247b,65.5,0,0,-1,-1,-1,35.97
63085781452f3f1962a8247d,66,0,0,-1,-1,-1,35.93
63085783452f3f1962a8247f,66,0,0,-1,-1,-1,35.95
63085784452f3f1962a82481,65.5,0,0,-1,-1,-1,35.93
63085786452f3f1962a82483,65.5,0,0,-1,-1,-1,35.97
63085787452f3f1962a82485,65.5,0,0,-1,-1,-1,35.93
63085789452f3f1962a82487,65.5,0,0,-1,-1,-1,35.99
6308578a452f3f1962a82489,65,0,0,-1,-1,-1,35.97
6308578c452f3f1962a8248b,65,0,0,-1,-1,-1,35.97
6308578d452f3f1962a8248d,65.5,0,0,-1,-1,-1,35.99
6308578f452f3f1962a8248f,65.5,0,0,-1,-1,-1,35.99
63085790452f3f1962a82491,65.5,0,0,-1,-1,-1,35.97
63085792452f3f1962a82493,65.5,0,1,-1,0,1,36.01
63085793452f3f1962a82495,65,0,1,-1,0,1,36.01
63085795452f3f1962a82497,65,0,1,-1,0,1,36.01
63085797452f3f1962a82499,65,0,1,-1,0,1,36.05
63085798452f3f1962a8249b,65,0,1,-1,0,1,36.05
63085799452f3f1962a8249d,65,0,1,-1,0,1,36.19
6308579b452f3f1962a8249f,65,0,1,-1,0,1,36.23
6308579c452f3f1962a824a1,65,0,1,-1,0,1,36.27
6308579e452f3f1962a824a3,65,0,1,-1,0,1,36.27
6308579f452f3f1962a824a5,65,0,1,-1,0,1,36.33
630857a1452f3f1962a824a7,65,0,1,-1,0,1,36.35
630857a2452f3f1962a824a9,64.5,0,1,-1,0,1,36.39
630857a4452f3f1962a824ab,64.5,0,1,-1,0,1,36.41
630857a5452f3f1962a824ad,65,0,1,-1,0,1,36.43
630857a7452f3f1962a824af,65,0,1,-1,0,1,36.45
630857a8452f3f1962a824b1,64.5,0,1,-1,0,1,36.43
630857aa452f3f1962a824b3,64.5,0,1,-1,0,1,36.45
630857ab452f3f1962a824b5,64.5,0,1,-1,0,1,36.45
630857ad452f3f1962a824b7,64.5,0,1,-1,0,1,36.41
630857af452f3f1962a824b9,64.5,0,1,-1,0,1,36.45
630857b0452f3f1962a824bb,64.5,0,1,-1,0,1,36.45
630857b1452f3f1962a824bd,63.5,0,1,-1,0,1,36.45
630857b3452f3f1962a824bf,63.5,0,1,-1,0,1,36.41
630857b4452f3f1962a824c1,64,0,1,-1,0,1,36.43
630857b6452f3f1962a824c3,64,0,1,-1,0,1,36.41
630857b7452f3f1962a824c5,64,0,1,-1,0,1,36.39
630857b9452f3f1962a824c7,64,0,1,-1,0,1,36.37
630857ba452f3f1962a824c9,64,0,1,-1,0,1,36.37
630857bc452f3f1962a824cb,64,0,1,-1,0,1,36.33
630857bd452f3f1962a824cd,64,0,1,-1,0,1,36.33
630857bf452f3f1962a824cf,64,0,1,-1,0,1,36.31
630857c1452f3f1962a824d1,64,0,1,-1,0,1,36.19
630857c2452f3f1962a824d3,64,0,1,-1,0,1,36.21
630857c3452f3f1962a824d5,64,0,1,-1,0,1,36.21
630857c5452f3f1962a824d7,64,0,1,-1,0,1,36.21
630857c6452f3f1962a824d9,63,0,1,-1,0,1,36.11
630857c8452f3f1962a824db,63,0,1,-1,0,1,36.11
630857c9452f3f1962a824dd,63.5,0,1,-1,0,1,36.05
630857cb452f3f1962a824df,63.5,0,1,-1,0,1,36.01
630857cc452f3f1962a824e1,63,0,0,-1,-1,-1,35.99
630857ce452f3f1962a824e3,63,0,0,-1,-1,-1,35.93
630857cf452f3f1962a824e5,64,0,0,-1,-1,-1,35.93
630857d1452f3f1962a824e7,64,0,0,-1,-1,-1,35.93
630857d3452f3f1962a824e9,63.5,0,0,-1,-1,-1,35.89
630857d4452f3f1962a824eb,63.5,0,0,-1,-1,-1,35.81
630857d5452f3f1962a824ed,64.5,0,0,-1,-1,-1,35.77
630857d7452f3f1962a824ef,64.5,0,0,-1,-1,-1,35.73
630857d8452f3f1962a824f1,64,0,0,-1,-1,-1,35.69
630857da452f3f1962a824f3,64,0,0,-1,-1,-1,35.69
630857db452f3f1962a824f5,64.5,0,0,-1,-1,-1,35.57
630857dd452f3f1962a824f7,64.5,0,0,-1,-1,-1,35.55
630857df452f3f1962a824f9,64.5,0,0,-1,-1,-1,35.51
630857e0452f3f1962a824fb,64.5,0,0,-1,-1,-1,35.47
630857e1452f3f1962a824fd,64.5,0,0,-1,-1,-1,35.45
630857e3452f3f1962a824ff,64.5,0,0,-1,-1,-1,35.37
630857e4452f3f1962a82501,65,0,0,-1,-1,-1,35.35
630857e6452f3f1962a82503,65,0,0,-1,-1,-1,35.31
630857e8452f3f1962a82505,64.5,0,0,-1,-1,-1,35.25
630857e9452f3f1962a82507,64.5,0,0,-1,-1,-1,35.15
630857eb452f3f1962a82509,65,0,0,-1,-1,-1,35.13
630857ec452f3f1962a8250b,65,0,0,-1,-1,-1,35.09
630857ee452f3f1962a8250d,65,0,0,-1,-1,-1,35.11
630857ef452f3f1962a8250f,65,0,0,-1,-1,-1,34.97
630857f1452f3f1962a82511,65.5,0,0,-1,-1,-1,34.95
630857f2452f3f1962a82513,65.5,0,0,-1,-1,-1,34.93
630857f4452f3f1962a82515,65,0,0,-1,-1,-1,34.85
630857f5452f3f1962a82517,65,0,0,-1,-1,-1,34.81
630857f7452f3f1962a82519,65.5,0,0,-1,-1,-1,34.79
630857f8452f3f1962a8251b,65.5,0,0,-1,-1,-1,34.73
630857fa452f3f1962a8251d,66.5,0,0,-1,-1,-1,34.65
630857fb452f3f1962a8251f,66.5,0,0,-1,-1,-1,34.65
630857fd452f3f1962a82521,66,0,0,-1,-1,-1,34.61
630857fe452f3f1962a82523,66,0,0,-1,-1,-1,34.57
63085800452f3f1962a82525,66,0,0,-1,-1,-1,34.47
63085801452f3f1962a82527,66,0,0,-1,-1,-1,34.47
63085803452f3f1962a82529,66,0,0,-1,-1,-1,34.43
63085804452f3f1962a8252b,66,0,0,-1,-1,-1,34.37
63085806452f3f1962a8252d,66.5,0,0,-1,-1,-1,34.31
63085807452f3f1962a8252f,66.5,0,0,-1,-1,-1,34.25
63085809452f3f1962a82531,66.5,0,0,-1,-1,-1,34.23
6308580a452f3f1962a82533,66.5,0,0,-1,-1,-1,34.15
6308580c452f3f1962a82535,66.5,0,0,-1,-1,-1,34.09
6308580e452f3f1962a82537,66.5,0,0,-1,-1,-1,34.07
6308580f452f3f1962a82539,66.5,0,0,-1,-1,-1,34.01
63085810452f3f1962a8253b,66.5,0,-1,-1,1,0,33.97
63085812452f3f1962a8253d,67,0,-1,-1,1,0,33.93
63085813452f3f1962a8253f,67,0,-1,-1,1,0,33.93
63085815452f3f1962a82541,67.5,0,-1,-1,1,0,33.85
63085816452f3f1962a82543,67.5,0,-1,-1,1,0,33.85
63085818452f3f1962a82545,67.5,0,-1,-1,1,0,33.85
63085819452f3f1962a82547,67.5,0,-1,-1,1,0,33.79
6308581b452f3f1962a82549,67.5,0,-1,-1,1,0,33.79
6308581c452f3f1962a8254b,67.5,0,-1,-1,1,0,33.75
6308581e452f3f1962a8254d,67.5,0,-1,-1,1,0,33.71
6308581f452f3f1962a8254f,67.5,0,-1,-1,1,0,33.71
63085821452f3f1962a82551,67.5,0,-1,-1,1,0,33.71
63085822452f3f1962a82553,67.5,0,-1,-1,1,0,33.65
63085824452f3f1962a82555,68.5,0,-1,-1,1,0,33.61
63085825452f3f1962a82557,68.5,0,-1,-1,1,0,33.57
63085827452f3f1962a82559,68.5,0,-1,-1,1,0,33.61
63085828452f3f1962a8255b,68.5,0,-1,-1,1,0,33.59
6308582a452f3f1962a8255d,68.5,0,-1,-1,1,0,33.61
6308582b452f3f1962a8255f,68.5,0,-1,-1,1,0,33.61
6308582d452f3f1962a82561,69,0,-1,-1,1,0,33.57
6308582e452f3f1962a82563,69,0,-1,-1,1,0,33.55
63085830452f3f1962a82565,69.5,0,-1,-1,1,0,33.55
63085831452f3f1962a82567,69.5,0,-1,-1,1,0,33.55
63085833452f3f1962a82569,70,0,-1,-1,1,0,33.55
63085834452f3f1962a8256b,70,0,-1,-1,1,0,33.53
63085836452f3f1962a8256d,70,0,-1,-1,1,0,33.53
63085837452f3f1962a8256f,70,0,-1,-1,1,0,33.53
63085839452f3f1962a82571,70,0,-1,-1,1,0,33.49
6308583a452f3f1962a82573,70,0,-1,-1,1,0,33.47
6308583c452f3f1962a82575,70.5,0,-1,-1,1,0,33.49
6308583d452f3f1962a82577,70.5,0,-1,-1,1,0,33.49
6308583f452f3f1962a82579,70.5,0,-1,-1,1,0,33.49
63085841452f3f1962a8257b,70.5,0,-1,-1,1,0,33.49
63085842452f3f1962a8257d,70.5,0,-1,-1,1,0,33.51
63085844452f3f1962a8257f,70.5,0,-1,-1,1,0,33.49
63085845452f3f1962a82581,70.5,0,-1,-1,1,0,33.49
63085846452f3f1962a82583,70.5,0,-1,-1,1,0,33.49
63085848452f3f1962a82585,70.5,0,-1,-1,1,0,33.51
63085849452f3f1962a82587,70.5,0,-1,-1,1,0,33.49
6308584b452f3f1962a82589,70.5,0,-1,-1,1,0,33.53
6308584d452f3f1962a8258b,70.5,0,-1,-1,1,0,33.51
6308584e452f3f1962a8258d,70,0,-1,-1,1,0,33.53
6308584f452f3f1962a8258f,70,0,-1,-1,1,0,33.49
63085851452f3f1962a82591,70.5,0,-1,-1,1,0,33.53
63085852452f3f1962a82593,70.5,0,-1,-1,1,0,33.53
63085854452f3f1962a82595,70.5,0,-1,-1,1,0,33.55
63085856452f3f1962a82597,70.5,0,-1,-1,1,0,33.55
63085857452f3f1962a82599,70.5,0,-1,-1,1,0,33.55
63085858452f3f1962a8259b,70.5,0,-1,-1,1,0,33.55
6308585a452f3f1962a8259d,70.5,0,-1,-1,1,0,33.55
6308585c452f3f1962a8259f,70.5,0,-1,-1,1,0,33.61
6308585d452f3f1962a825a1,71,0,-1,-1,1,0,33.57
6308585f452f3f1962a825a3,71,0,-1,-1,1,0,33.61
63085860452f3f1962a825a5,71,0,-1,-1,1,0,33.61
63085862452f3f1962a825a7,71,0,-1,-1,1,0,33.59
63085863452f3f1962a825a9,71,0,-1,-1,1,0,33.63
63085865452f3f1962a825ab,71,0,-1,-1,1,0,33.65
63085866452f3f1962a825ad,71,0,-1,-1,1,0,33.65
63085868452f3f1962a825af,71,0,-1,-1,1,0,33.71
63085869452f3f1962a825b1,71,0,-1,-1,1,0,33.69
6308586a452f3f1962a825b3,71,0,-1,-1,1,0,33.73
6308586c452f3f1962a825b5,70,0,-1,-1,1,0,33.69
6308586d452f3f1962a825b7,70,0,-1,-1,1,0,33.69
6308586f452f3f1962a825b9,70,0,-1,-1,1,0,33.75
63085871452f3f1962a825bb,70,0,-1,-1,1,0,33.77
63085872452f3f1962a825bd,70,0,-1,-1,1,0,33.75
63085874452f3f1962a825bf,70,0,-1,-1,1,0,33.77
63085875452f3f1962a825c1,70,0,-1,-1,1,0,33.75
63085877452f3f1962a825c3,70,0,-1,-1,1,0,33.79
63085878452f3f1962a825c5,70,0,-1,-1,1,0,33.81
6308587a452f3f1962a825c7,70,0,-1,-1,1,0,33.81
6308587b452f3f1962a825c9,70,0,-1,-1,1,0,33.79
6308587d452f3f1962a825cb,70,0,-1,-1,1,0,33.83
6308587e452f3f1962a825cd,70,0,-1,-1,1,0,33.83
63085880452f3f1962a825cf,70,0,-1,-1,1,0,33.85
